contentid,contenttypeid,title,createdtime,modifiedtime,tel,telname,homepage,booktour,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview
2836621,39,신도림전주관,20220816102435,20240111103906,,,,,http://tong.visitkorea.or.kr/cms/resource/14/2836614_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2836614_image3_1.jpg,Type3,1,7,A05,A0502,A05020100,서울특별시 구로구 새말로 97 신도림테크노마트,10층 14호,08288,126.8902418521,37.5070956849,6,"신도림전주관은 신도림역 2번 출구 부근 신도림 테크노 단지 내 건물 안 10층에 있다. 식당 내부는 입식테이블이 있고, 천정에 항아리 뚜껑을 이용한 인테리어가 신선하다. 주메뉴는 비빔밥과 정갈한 밑반찬이다. 전통 전주비빔밥부터 무려 18종류의 비빔밥을 만날 수 있다. 청국장 비빔밥은 청국장만 단품으로 추가 구입할 정도로 인기다. 저녁 메뉴로는 해물파전과 육회무침을 추천한다."
2623628,39,타마린드,20191009012500,20241217141618,02-3479-1901,타마린드,,,,,,1,15,A05,A0502,A05020700,서울특별시 서초구 신반포로 176,,06546,127.0032288434,37.5049701757,6,"베트남 음식 전문 비스트로, 프렌치 레스토랑을 연상시키는 이국적인 인테리어와 정갈한 가정식 베트남 요리가 어우러진 타마린드는 2009년 논현동의 미스사이공을 시작으로 2013년 한남동 타마린드 본점, 2016년 강남 신세계점 11층 전문 식당가에 2호점을 오픈했다. 이곳 월남쌈은 베트남인들이 호주로 이주할 때 만든 호주식으로 베트남 현지에서는 찾아볼 수 없는 메뉴다. 소고기와 돼지고기 두 종류의 월남쌈은 양념에 미리 밑간한 후 조리 시 주방에서 직접 제조한 바비큐 소스를 곁들여 제공한다."
2549901,39,남원추어탕 풍천장어,20180605182214,20241217111011,02-555-7077,남원추어탕 풍천장어,,,,,,1,1,A05,A0502,A05020100,서울특별시 강남구 영동대로86길 27,,06175,127.0663202228,37.5084986772,6,"강남경찰서 앞에 위치한 맛집 ‘남원추어탕 풍천장어’에서는 어머니의 손맛으로 주인이 직접 요리하는 정성스러운 음식을 맛볼 수 있다. 이 집 추어탕은 100% 국내산 최상급 미꾸라지만을 사용하는데 전통 방식으로 조리하기 때문에 누린내가 나지 않고 담백하면서도 깊은 맛이 나는 것이 특징이다. 부추, 청양고추 와 함께 즐기는 걸쭉한 추어탕은 남녀노소 누구나 맛있게 즐길 수 있는 건강식이며 살아 있는 국내산 장어만 직접 잡아 사용하는 풍천 장어구이와 해물파전, 배추 전 등의 각종 모둠전 도 빼놓을 수 없는 별미다."
3082384,39,홍대반지카페,20231205140855,20240117103245,,,"<a href=""https://blog.naver.com/banjimaking7"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://blog.naver.com/banjimaking7</a>",,http://tong.visitkorea.or.kr/cms/resource/79/3082379_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/79/3082379_image3_1.JPG,Type3,1,13,A02,A0203,A02030400,서울특별시 마포구 잔다리로6길 40-6 (서교동),3층,04042,126.9213099728,37.5521798906,6,"홍대반지카페는 순은 99.9% 재료를 사용하여 은 공예품을 만드는 이색테마카페이다. 전문가 선생님과 함께 처음부터 끝까지 반지, 팔찌, 목걸이 등을 만들고 집에 가져갈 수 있는 공방이다. 디자인을 직접 고르고 반지에 레이저로 문구를 새기거나 탄생석을 넣을 수도 있어 나만의 반지가 된다. 개인마다 차이가 있지만 평균 1시간 30분 이내에 반지가 완성된다. 연인들은 사랑을, 친구들은 우정을, 가족은 화목을 담아 반지를 만들고 소중한 추억을 남길 수 있는 공간이다."
133260,39,원조할머니두부집,20030528090000,20241231134731,02-379-6276,원조할머니두부집,,,,,,1,23,A05,A0502,A05020100,서울특별시 종로구 진흥로 439,,03007,126.9575828590,37.6081740305,6,"조상들의 방식 그대로 국산콩만을 사용하여 재래식으로 두부를 만들어 찌개 및 각종 두부요리를 하는 음식점으로, 새벽에 만들어져 나온 순두부의 담백하고 고소한맛은 할머니손두부집의 자랑 거리이다. 각종 성인병이 많은 요즘 다양한 종류의 콩 음식들은 환자의 문병 음식으로도 좋고 편식하는 아이들에게도 좋은 음식이다. 또한 한국의 토속적인 음식을 대접하고자 외국인들을 모시고 오는 분들도 많다."
133267,39,삼학도,20040218090000,20250110173858,02-584-4700,삼학도,,,,,,1,15,A05,A0502,A05020100,서울특별시 서초구 효령로57길 4,,06643,127.0170475825,37.4854115834,6,"얼큰하고 톡 쏘는 맛이 일품인 전라도식 홍어회와 찜과 홍어탕, 목포에서 매일 직송해 오는 세발낙지와 자연산 민어회와 민어탕, 그리고 전라도식 밑반찬류와 젓갈류(황석어, 고추밴댕이젓, 기타 일체)를 제공한다. 또한 정식 메뉴와 한우사태수육, 고등어구이, 매생이탕, 돼지김치찌개 등 다채로운 메뉴를 판매하고 있다. 
남주터미널역 2번 출구에서 62m 거리에 있다."
2893977,39,제스티살룬 성수,20221102152225,20240704175119,,,"<a href=""http://www.instagram.com/zestysaloon/""target=""_blank"" title=""새창 : 제스티살룬 사이트로 이동"">http://www.instagram.com/zestysaloon/</a>",,http://tong.visitkorea.or.kr/cms/resource/60/2893960_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2893960_image3_1.jpg,Type3,1,16,A05,A0502,A05020200,서울특별시 성동구 서울숲4길 13,1층,04768,127.0424657298,37.5476214819,6,"제스티살룬 성수는 수인·분당선 서울숲역 5번 출구 성동구민종합체육센터와 성수중학교 사이 주택가에 있는 햄버거 맛집이다. 주차장은 별도로 마련되어 있지 않다. 서울숲 근처 주택가 2층에 자리한 이곳은 빨간 벽돌 건물에 빨간 차양이 눈에 띈다. 대표 메뉴로는 Zesty garlic burger, Wasabi shrimp burger가 있다. 이외 American cheese burger, Chipotle chilli burger, Basic fries, Cheese fries 등 다양한 버거가 있다. 서울숲이 가까이 있어 가볍게 산책할 수 있고, 성수동 카페거리, 성수동 구두 테마공원, 뚝섬유원지 등도 근처에 있어 둘러보기 좋다."
2836634,39,순댕이네얼큰수제비,20220816103112,20240215163828,,,,,http://tong.visitkorea.or.kr/cms/resource/32/2836632_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2836632_image3_1.jpg,Type3,1,8,A05,A0502,A05020100,서울특별시 금천구 시흥대로136길 1,,08545,126.8993419985,37.4723971000,6,"순댕이네얼큰수제비는 독산동 남문 어린이공원 부근에 있다. 주택가 골목 모퉁이 아담한 3층 건물 1층에 있다. 도로에 인접해서 접근성은 좋으나, 주차장이 따로 없다. 내부 테이블은 입식이며, 깨끗하게 유지되고 있다. 유명 맛집 TV 프로그램에 출연해 솜씨를 겨룰 정도로, 맛집으로 유명하다. 저녁 장사는 하지 않아서 방문 전 영업시간 확인이 필수다. 대표 메뉴인 바지락 얼큰 칼국수, 바지락 얼큰 칼제비는 양이 푸짐하다. 매운맛에 약한 분들은 일반 바지락칼국수를 먹는 편이 좋다. 여름철엔 콩국수도 판매한다. 주변에 독산 자연공원과 관악산 생태공원이 있어 식사 전후 둘러보기 좋다."
2869403,39,아티초크0125,20221018152257,20250315115741,,,"<a href=""https://www.instagram.com/artichoke0125_official/""target=""_blank"" title=""새창 : 아티초크0125 사이트로 이동"">https://www.instagram.com/artichoke0125_official/</a>",,,,,1,1,A05,A0502,A05020200,서울특별시 강남구 영동대로 736 aloft HOTELS,2층,06075,127.0556763135,37.5237967090,6,"아티초크 0125는 다양한 이벤트를 위해 방문하기 좋은 레스토랑이다. 고급스러운 인테리어와 정원수들로 가득한 내부에는 넓은 홀에 인원별로 수용이 가능한 공간 좌석과 개별룸까지 마련되어 있어 스몰 웨딩, 돌잔치 등 단체 행사나 가족 행사를 즐기기에 좋다. 또, 플라워 클래스도 같이 운영되고 있어 미리 예약 후 방문하면 편하게 제공받을 수 있다. 아티초크 0125에는 파스타부터 피자, 샐러드, 리조또 등 신선하고 건강한 음식들이 있다."
2754716,39,홍명,20211007233218,20250107132337,,,,,http://tong.visitkorea.or.kr/cms/resource/31/2790331_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2790331_image3_1.jpg,Type3,1,1,A05,A0502,A05020400,서울특별시 강남구 논현로131길 10,(논현동),06046,127.0294872923,37.5145834191,6,"대표 메뉴는 큼직하게 썬 양파를 춘장과 살짝 볶아 양파의 아삭한 식감을 살린 간짜장이다. 길고 큰 낙지가 들어가 있는 게 특징인 짬뽕과 걸쭉한 농도를 자랑하는 유산슬 밥도 인기 메뉴이다. 인근 직장인들의 점심 맛집으로 입소문 나서 오픈 시간부터 줄 서서 기다릴 정도로 인기 많은 식당으로, 학동역 뒤편 도보 1분 거리에 있어 접근성이 좋다."
2754713,39,팔당닭발 강남본점,20211007232934,20250206171951,,,,,,,,1,1,A05,A0502,A05020100,서울특별시 강남구 학동로45길 7,(논현동),06061,127.0378475786,37.5168194216,6,"닭발을 좋아하는 사람들에겐 이미 잘 알려진 맛집으로, 국물 뼈 있는 닭발뿐만 아니라, 무뼈닭발, 닭발, 오징어 볶음 등 다양한 메뉴를 이용할 수 있다. 전지적 참견시점 53회, 굿모닝 대한민국 894회에 소개된 맛집으로, 동네 슈퍼마켓 느낌, 학교 매점 느낌을 받게 하는 인테리어로 구성되어 있다."
133276,39,곰국시집,20030411090000,20250319162743,02-756-3249~50,곰국시집,,,http://tong.visitkorea.or.kr/cms/resource/14/3474914_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/3474914_image3_1.jpg,Type3,1,24,A05,A0502,A05020100,서울특별시 중구 무교로 24,,04521,126.9794597784,37.5680957492,6,"직접 뽑은 국시의 쫄깃함과 양지머리 육수의 깊은 맛이 일품인 곰국시, 한우 양지머리를 푹 삶아 미각을 당기는 수육이 별미다. 감칠맛 나는 입소문이 국내는 물론 일본까지 꼬리를 물고 연일 문전성시를 이룬다. 함께 곁들여지는 맛깔스런 밑반찬을 먹는 즐거움도 빼놓을 수 없다."
2754719,39,홍미닭발 신사본점,20211007233458,20250106091725,,,,,,,,1,1,A05,A0502,A05020100,서울특별시 강남구 도산대로1길 6,(신사동),06035,127.0203908259,37.5171385148,6,"매콤한 닭발과 함께 잘 어울리는 주먹밥이 특징인 닭발 요리 전문점으로, 젊은 층이 많이 이용하는 식당이다. 닭발의 맵기 선택도 가능하다. TV 프로그램 <전지적 참견 시점>, <2TV 생생정보>, <신상출시편스토랑>에 출연하여 더욱더 인기다. 대표 메뉴 닭발 외에도 닭똥집, 닭날개, 골뱅이무침, 모둠어묵탕, 계란찜 등 다양한 메뉴가 있다."
764064,39,정감어린,20090709231313,20241231150313,02-754-4389,정감어린,,,,,,1,21,A05,A0502,A05020100,서울특별시 용산구 후암로 4,,04336,126.9786937995,37.5462399412,6,"정감어린은 서울시 용산구 후암동에 위치한 갈비 전문점이다. 1974년에 개업하여 2대째 운영중이다. 단층의 작은 건물로 시작하여 현재 5층 단독 건물에 이른 정감어린은 음식과 장사에 애정이 느껴진다. 그만큼 믿고 방문할 수 있다. 메뉴는 양념돼지갈비와 생삼겹갈비 등이 있다. 국내산 돼지갈비만을 사용하며 손으로 한땀한땀 포를 떠서 비법 양념에 72시간 숙성시킨 돼지갈비이다. 주변 관광지로 남산타워, 후암거실, 르몽블랑 등이 있다."
2754723,39,볼피노,20211007233713,20250102133843,,,"<a href=""https://www.instagram.com/cucciologroup/"" target=""_blank"" title=""새창 : 볼피노 사이트로 이동"">https://www.instagram.com/cucciologroup/</a>",,,,,1,1,A05,A0502,A05020200,서울특별시 강남구 도산대로45길 10-7,(신사동),06021,127.0364252958,37.5235380598,6,"이탈리아 정통 음식의 맛이 화려한 인테리어와 조화를 이루는 이탈리안 레스토랑으로 해방촌 오스테리아 쿠촐로와 이태원 마렘마를 운영하는  김지운 셰프가 운영하고 있다. 대표 인기 메뉴는 고등어 파스타로 생면을 사용한 파스타는 탱글탱글하고 야들야들한 맛으로 인기다. ‘미쉐린 가이드 서울 2023’에 선정되기도 하였으며, 청담동 도산공원 인근에 있다."
2754725,39,애란궁,20211007234058,20250103142434,,,,,,,,1,1,A05,A0502,A05020100,서울특별시 강남구 광평로 220-12,(수서동),06362,127.0978485787,37.4848964284,6,"오리 요리와 한정식을 전문으로 하는 식당으로, 직접 텃밭에서 재배한 야채와 장과 장아찌를 제공한다. 건강한 식사를 원하는 사람들에게 인기 있는 식당으로 예약을 하지 않으면 대기할 수 있다. 주택을 개조한 인테리어로 계절이 좋을 때는 야외 테라스에서 차를 마실 수 있고, 수백 개의 난 구경과 더불어 넓은 정원을 여유롭게 산책할 수 있다."
133288,39,박석고개,20031013090000,20250103095606,02-762-9839,박석고개,,,http://tong.visitkorea.or.kr/cms/resource/72/1355772_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1355772_image3_1.jpg,Type3,1,23,A05,A0502,A05020100,서울특별시 종로구 창경궁로26길 34,,03079,126.9995714467,37.5817722978,6,"박석고개는 서울 종로구 혜화동 서울대학교 병원 근처에 위치한 칼국수 전문점이다. 
오이와 양념 만두를 얹어서 내는 담백한 칼국수가 인기 메뉴이며, 만둣국, 파전, 수육 등의 메뉴가 준비되어 있다. 사골과 양지머리 한우를 삶아낸 국물로 맛을 낸 칼국수와 직접 빚어내는 만두 맛이 담백하다."
2836651,39,갈비명가이상 돈암본관,20220816103722,20240214110616,,,"<a href=""https://esang8004.modoo.at""target=""_blank"" title=""새창 : 갈비명가이상 돈암본관 사이트로 이동"">https://esang8004.modoo.at</a>",,http://tong.visitkorea.or.kr/cms/resource/44/2836644_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2836644_image3_1.jpg,Type3,1,17,A05,A0502,A05020100,서울특별시 성북구 정릉로 364,,02807,127.0236686891,37.6015259912,6,"갈비명가이상 돈암본관은 4호선 길음역 3번 출구 인근에 있다. 주차장은 본관 뒤편에 있고 주차요원이 있어 안내받을 수 있다. 이곳은 모든 메뉴가 포장이 가능하며 홀 내부에서는 로봇이 서빙해준다. 이 식당에서는 1인 1병 생수를 제공한다. 밑반찬은 샐러드, 간장 새우, 양파절임 등 7개 기본 반찬이 제공된다. 식당의 대표 메뉴는 이상 눈꽃 생갈비, 이상 눈꽃 양념갈비, 이동갈비다. 점심특선 메뉴는 구이류로 4가지 정식이 있다. 식사류는 떡갈비, 갈비탕, 소고기국밥 등 9개 품목이 있다. 후식은 과일 1종류가 나온다. 식당 인근에는 개운산공원과 쇼핑타운이 있어 관광 연계가 가능하다.
※ 반려동물 동반 불가"
2853037,39,메종 사우스케이프,20220914110006,20250117100740,,,"<a href=""https://www.southcape.shop/""target=""_blank"" title=""새창 : 메종 사우스케이프 사이트로 이동"">https://www.southcape.shop/</a>",,http://tong.visitkorea.or.kr/cms/resource/25/2853025_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2853025_image3_1.jpg,Type3,1,1,A05,A0502,A05020200,서울특별시 강남구 도산대로45길 17 제성빌딩,메종 사우스케이프 2층,06021,127.0350781981,37.5234713765,6,"메종 사우스케이프는 수인분당선 압구정로데오역 5번 출구 도산공원사거리 방향 도산공원 입구에 있다. 주차는 매장 건물에 가능하고 발레파킹 서비스를 받을 수 있다. 이곳은 퓨전 브런치 카페이다. 남해 청정지역 최고의 로컬 식재료를 공수해 본연의 맛을 살린 건강식을 내고 있다. 외부 내부 모두 모던한 느낌의 고급스러운 인테리어다. 내부 공간이 넓어 여유 있는 테이블 배치로 편안함을 준다. 이곳의 대표 메뉴는 남해 전복 해초 물회, 남해 전복 리조또, 남해 유자에이드다. 브런치 메뉴로는 남해 제철 샐러드, 리조또 디 만조, 봉골레 파스타, 남해우 수제 햄버거, Espresso 등 커피 종류를 세트로 판매하고 있다. 배달은 1.3km 범위 내 전화주문시 하고 있다. 카페 인근에 도산공원, 압구정로데오거리, 압구정카페골목, 청담동명품거리, 세계문화유산인 선정릉이 있어서 연계 관광을 할 수 있다."
2902191,39,부암동 몽유도원 도이창,20221108171142,20240625104022,,,,,http://tong.visitkorea.or.kr/cms/resource/78/2902178_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2902178_image3_1.jpg,Type3,1,23,A05,A0502,A05020900,서울특별시 종로구 창의문로11길 10,1층,03022,126.9627272302,37.5942118572,6,"부암동 몽유도원 도이창은 서울특별시 종로구 부암동, 서울미술관 옆에 있는 카페이다. 매장은 단독 건물로 되어있고 자체 주차장을 갖고 있어 주차가 편리하다. 넓은 홀에 테이블 사이가 넓어 여유 있고 날씨가 좋은 날엔 야외 테이블이 인기다. 공정무역을 통한 커피만을 고집하며 사회적 가치를 실현하고 있다. 대표 메뉴로 스페셜티 커피 오리지널이 있고 그 외 에스프레소, 핸드드립, 빈, 티, 주스와 함께 다양한 케이크와 디저트가 많다. 주변에 유금와당박물관, 석파정 서울미술관 등 박물관과 미술관이 많아 방문 전후에 둘러보기 좋다."
2844853,39,메종드타르트,20220829112119,20240122092255,,,"<a href=""https://www.instagram.com/maisondetart/"" title=""새창 : 메종드타르트 인스타그램으로 이동"">https://www.instagram.com/maisondetart/</a>",,,,,1,6,A05,A0502,A05020900,서울특별시 광진구 자양로53길 69,,04951,127.0908138718,37.5558297322,6,"메종드타르트는 서울 광진구에 위치한 복숭아타르트로 유명한 곳이다. 바삭한 타르트에 부드러운 치즈크림과 아몬드 크림 그리고 숭덩숭덩 자른 복숭아를 타르트 위에 듬뿍 올려준다. 화려한 비주얼만큼이나 맛도 좋다. 부드러운 크림과 상큼한 복숭아가 조화롭고 바삭한 타르트의 식감은 재미를 더한다. 남녀노소 모두 좋아하는 복숭아를 디저트로 즐길 수 있어 간식으로 먹기 좋다. 메종드타르트는 타르트 외 파운드와 다쿠아즈, 휘낭시에 등 다양한 종류의 제과도 판매하고 있다. 이곳의 타르트는 제철에 나는 과일을 올려주어 계절마다 찾는 재미가 있다. 타르트를 좋아한다면 추천한다."
2836670,39,대도식당 왕십리본점,20220816104528,20250311155119,,,"<a href=""https://www.instagram.com/daedo1964_official/"" target=""_blank"" title=""새창 : 대도식당 홈페이지로 이동"">https://www.instagram.com/daedo1964_official</a>",,,,,1,16,A05,A0502,A05020100,서울특별시 성동구 무학로12길 3 대도식당,,04706,127.0306162501,37.5673273128,6,대도식당 왕십리 본점은 2호선 상왕십리역 2번 출구에서 청계천 방향으로 중간 지점에 있다. 이곳은 왕십리에서 60년 전통의 한우 요리를 맛볼 수 있는 맛집이다. 1964년부터 지금까지 한우 등심 요리 하나로 명맥을 유지한 덕분에 서울미래유산으로 지정되었다. 외부는 단층 건물로 외벽은 하얀색 타일 마감을 해서 깨끗하다. 내부는 깔끔하게 유지되고 있고 고기를 숙성시키는 냉장고가 있어 주문한 고기가 손님상에 나가는지 직접 볼 수 있다. 고기는 생등심과 대패 등심 2가지만 취급한다. 고기를 먹은 뒤 식사할 수 있는 깍두기 볶음밥은 이 집만의 별미다. 인근에 청계천이 있어 가벼운 산책도 할 수 있다.
2902217,39,슬로우파크,20221108171800,20240229132816,,,"<a href=""https://www.instagram.com/samchungdong_slowpark/""target=""_blank"" title=""새창 : 슬로우파크 사이트로 이동"">https://www.instagram.com/samchungdong_slowpark/</a>",,http://tong.visitkorea.or.kr/cms/resource/05/2902205_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2902205_image3_1.jpg,Type3,1,23,A05,A0502,A05020200,서울특별시 종로구 삼청로 141,1층,03049,126.9815062511,37.5879629209,6,"슬로우파크는 서울특별시 종로구 삼청동에 위치한 카페 & 레스토랑이다. 
상가에 자체 주차장이 있고 발레파킹도 가능하다. 다양한 브런치 세트와 와플, 화덕피자를 맛볼 수 있으며, 이 외에 파스타, 리소토, 샐러드, 스테이크, 화덕 떡볶이도 인기다. 내부엔 샹들리에, 벽난로 등의 정겨운 소품들을 테이블 주변 곳곳에 배치해 빈티지한 느낌이 든다."
2836682,39,오금버드나무집,20220816105041,20240214110502,,,,,http://tong.visitkorea.or.kr/cms/resource/79/2836679_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2836679_image3_1.jpg,Type3,1,18,A05,A0502,A05020100,서울특별시 송파구 동남로 309 버드나무식당,,05729,127.1375861138,37.5031172520,6,"오금버드나무집은 5호선 개롱역 1번 출구 인근 둔촌동 방향 오금동사거리에 있다. 주차장은 넓고 혼잡 시 발레파킹이 무료로 가능하다. 이곳은 1층, 2층, 별관으로 구성되어 내부가 넓다. 테이블마다 칸막이가 되어 있어 독립된 공간에서 식사할 수 있다. 식당 한편에는 게임존 놀이시설이 마련되어 있다. 밑반찬은 기본적으로 세팅된다. 셀프바에는 죽과 쌈 채소, 나박김치, 된장국, 아이스크림 등 10가지의 서비스 음식이 제공된다. 대표 메뉴는 돼지양념갈비, 갈매기살이다. 그 외 식사 메뉴로는 갈비탕, 사골우거지탕, 산나물비빔밥, 돌솥비빔밥, 버섯불고기 전골 등이 있다. 식당 인근에는 놀이공원과 올림픽공원이 있다.
※ 반려동물 동반 불가"
2869452,39,아메리칸테이블,20221018153446,20240401164318,,,,,http://tong.visitkorea.or.kr/cms/resource/36/2869436_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2869436_image3_1.jpg,Type3,1,1,A05,A0502,A05020200,서울특별시 강남구 영동대로112길 66 아메리칸스탠다드바쓰하우스빌딩,,06083,127.0657783968,37.5158589234,6,"아메리칸 테이블은 서울시 강남구 삼성동에 위치한 캐주얼 양식 레스토랑이다. 평일에는 오전 11시까지는 카페로 운영하고 있으며, 그 외 시간에는 런치와 디너를 위한 레스토랑으로 운영하고 있다. 매장 내부는 아늑하고 고급스러운 인테리어로 되어 있으며, 특히 브런치 모임 하기 좋은 곳으로 유명하다. 대표메뉴는 살치살이 들어간 스테이크 샐러드이며, 다양한 해산물이 들어간 레몬오일 파스타, 시금치 고르곤졸라 피자, 스파이시 베이컨 크림 리조또 등이 인기가 많다."
764109,39,코리아하우스,20090709233717,20250103155040,02-543-8888,코리아하우스,,,,,,1,1,A05,A0502,A05020100,서울특별시 강남구 압구정로79길 56,,06013,127.0517877354,37.5253242397,6,최상의 육질을 자랑하는 한우고기 전문점 코리아하우스는 청담동에 위치하여 최고의 맛과 성공적인 비즈니스 문화를 이끌어가는 비즈니스 1번지이다. 등심 중에 가장 맛있는 윗등심만 취급하는 유일한 곳으로 고소하고 부드러운 식감을 자랑한다.
133328,39,에도긴,20041229090000,20241219093056,02-568-5147,에도긴,,,,,,1,1,A05,A0502,A05020300,서울특별시 강남구 테헤란로8길 30,,06240,127.0318125811,37.4968855167,6,"에도긴은 서울특별시 강남구에 위치해있다. 제주도, 포항, 부산, 속초 등지에서 직접 배달되는 싱싱한 생선을 사용하여 요리하며 정식 메뉴가 대표 메뉴이다. 이 외에도 다양한 종류의 생선 요리 및 식사 메뉴가 준비되어 있다."
2894035,39,이태리차차,20221102153230,20240704093429,,,,,http://tong.visitkorea.or.kr/cms/resource/19/2894019_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/19/2894019_image3_1.JPG,Type3,1,16,A05,A0502,A05020200,서울특별시 성동구 연무장길 14-5,,04781,127.0510595069,37.5435554423,6,"이태리차차는 주택을 개조하여 만든 식당으로, 파란색 대문을 통해 들어가면 유럽 분위기의 내부가 보인다. 대표메뉴는 차차핏짜로, 화덕에 구운 피자 안에 매콤한 소고기, 라코타치즈를 채워 돌돌 말은 피자이다. 또, 구운 폴렌타 감자뇨끼, 감자퓨레, 리얼블랙트러플슬라이스가 들어간 트러플 뇨끼도 인기가 많다. 이외에도 다양한 나폴리 화덕피자와 파스타, 와인, 맥주를 즐길 수 있다."
133337,39,명동 영양센터,20030408090000,20241231135707,02-776-2015,명동 영양센터,,,,,,1,24,A05,A0502,A05020100,서울특별시 중구 명동2길 52,,04535,126.9830818681,37.5611160695,6,"명동에 위치한 52년의 전통을 가진 삼계탕, 전기구이 통닭 전문 음식점이다. 1960년 전기구이 통닭으로 시작하여, 당시에는 생소한 기름기가 빠진 담백한 맛의 닭 요리가 입에서 입으로 유명세를 타고 인기를 얻었다고 한다. 아직도 오랜 단골손님이 찾는 곳으로, 외국에도 소개되어 이제는 명동을 찾는 외국인 관광객들이 꼭 들를 곳으로 추천받는 곳이기도 하다. 초창기부터 매니저로 일해오셨던 현재 사장님이 직접 모든 재료부터 요리 과정까지 꼼꼼히 체크하며 관리 운영하는 곳으로, 직영농장에서 공급한 품질 좋은 생닭으로 요리를 하고 있다.
직영농장에서 공급한 생닭을 2시간 이상 푹 고아 부드러운 살코기와 깊은 국물 맛을 자랑하는 영양삼계탕이나 오랜 시간 동안 전기구이로 서서히 구워 기름기를 뺀 담백하고 깔끔한 맛의 전기구이통닭이 메인메뉴이며, 특히 산삼가루를 직접 뿌려서 먹는 산삼삼계탕은 영양센터만의 특별 메뉴이다."
133338,39,조선옥,20030819090000,20241231140957,02-2266-0333,조선옥,,,,,,1,24,A05,A0502,A05020100,서울특별시 중구 을지로15길 16-8,(을지로3가),04544,126.9937057300,37.5671294506,6,"조선옥은 서울시 중구에 위치하고 있는 50년 넘는 전통의 음식점이다. 
엄선한 한우갈비만을 취급하고 값도 저렴하기로 유명하다. 음식 맛이 한결같으며 대구탕(한우+국내산 육우)은 어느 음식점에서도 흉내 낼 수 없는 별미 중의 별미이다. 이 외에도 장국밥, 냉면 등 다양한 식사류도 준비되어 있다."
133339,39,우래옥,20040219090000,20240527171049,02-2265-0151~2,우래옥,,,,,,1,24,A05,A0502,A05020100,서울특별시 중구 창경궁로 62-29,,04546,126.9986941331,37.5682210801,6,"을지로에 위치한 우래옥은 평양냉면 전문점으로 1946년 개업해 지금까지도 많은 사람이 찾는 냉면 맛집이다. 대표메뉴는 평양냉면이고 냉면과 같이 먹는 불고기, 따뜻하게 먹는 온면 등의 메뉴도 있다. 미쉐린 가이드 2017, 2020, 2023에 선정된 바 있으며 다른 평양냉면 전문점과 달리 약간의 간을 더해 초심자도 부담 없이 먹을 수 있는 맛을 냈다. 예능 수요미식회를 비롯해 여러 방송에서 소개되고, 미디어에 등장하는 등 인기가 많다. 수도권 지하철 2, 5호선 을지로4가역 4번 출구에서 약 100m에 거리에 있다."
2869471,39,스시히로바 삼성동본점,20221018154028,20240620114030,,,"<a href=""https://www.instagram.com/sushi_ig/""target=""_blank"" title=""새창 : 스시히로바 삼성동본점 사이트로 이동"">https://www.instagram.com/sushi_ig/</a>",,http://tong.visitkorea.or.kr/cms/resource/60/2869460_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/60/2869460_image3_1.JPG,Type3,1,1,A05,A0502,A05020300,서울특별시 강남구 삼성로 620 블래스톤리조트,,06085,127.0526490603,37.5150171187,6,"스시히로바 삼성동본점은 지하철 9호선 삼성중앙역 3번 출구 경기고등학교 인근에 있는 회전 초밥 전문점이다. 내부는 원목 인테리어로 전체적인 분위기는 밝고 청결하고 깨끗하다. 회전 초밥은 흰색, 분홍색, 초록색, 하늘색, 오렌지색, 보라색, 빨간색 등 총 7가지 접시 색으로 가격을 구분한다. 초밥, 퓨전롤, 군함김말이, 데마끼, 튀김 등 120여 종의 초밥과 롤이 있다. 일품요리로 우동, 소바, 도미 머리 구이, 메로구이, 알밥, 주도로 사시미, 오도로 사시미, 전복 사시미, 사시미 모듬(소, 중, 대)도 있다. 매장 인근에 봉은공원, 봉은사, 세계문화유산 서울 선릉과 정릉이 있어 연계 관광이 가능하다."
