addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,시도명,시군구명,법정동,행정동
서울특별시 송파구 올림픽로 240 (잠실동),3층,1,0.0,인문(문화/예술/역사),문화시설,박물관,130070,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/09/1570409_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/1570409_image3_1.jpg,Type3,127.0976312,37.51238212,6.0,20250300000000,18.0,,롯데월드 민속박물관,5554,서울특별시,송파구,잠실동,잠실3동
서울특별시 동작구 상도로 369,(상도동),1,0.0,인문(문화/예술/역사),문화시설,박물관,130067,14,20071100000000,,,,126.9572972,37.49624259,6.0,20241200000000,12.0,,숭실대학교 한국기독교박물관,6978,서울특별시,동작구,상도동,상도1동
서울특별시 강남구 강남대로 546 (논현동),,1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129931,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/63/1837263_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/1837263_image3_1.jpg,Type3,127.0219103,37.51091704,6.0,20240900000000,1.0,,영동 예맥화랑,6110,서울특별시,강남구,논현동,논현1동
서울특별시 강남구 삼성로147길 4,(청담동),1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129930,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/78/3413878_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3413878_image3_1.jpg,Type3,127.0476549,37.52273002,6.0,20241100000000,1.0,,청화랑,6063,서울특별시,강남구,청담동,청담동
서울특별시 종로구 북촌로 94,,1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129928,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/46/684046_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/684046_image3_1.jpg,Type3,126.9854254,37.58518554,6.0,20240900000000,23.0,,이목화랑,3051,서울특별시,종로구,가회동,가회동
서울특별시 강남구 학동로 523,,1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129927,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/72/3413872_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/3413872_image3_1.jpg,Type3,127.0560653,37.52013881,6.0,20241100000000,1.0,,갤러리 서림,6072,서울특별시,강남구,청담동,청담동
서울특별시 강남구 압구정로 461 네이처 포엠,312호,1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129922,14,20071100000000,,,,127.0472465,37.52531027,6.0,20240500000000,1.0,,갤러리미,6011,서울특별시,강남구,청담동,청담동
서울특별시 강남구 논현로159길 24,(신사동),1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129921,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/75/3413875_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3413875_image3_1.jpg,Type3,127.0260901,37.52298794,6.0,20241100000000,1.0,,다도화랑,6031,서울특별시,강남구,신사동,신사동
서울특별시 종로구 삼청로 54 (소격동),,1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129918,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/32/3384832_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/32/3384832_image3_1.JPG,Type3,126.9806426,37.58078874,6.0,20250300000000,23.0,,국제갤러리,3053,서울특별시,종로구,소격동,삼청동
서울특별시 종로구 삼청로 14,(사간동),1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129917,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/50/1570450_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/1570450_image3_1.jpg,Type3,126.9798039,37.57730024,6.0,20240800000000,23.0,,갤러리 현대,3062,서울특별시,종로구,사간동,삼청동
서울특별시 중구 퇴계로 145 (충무로2가),,1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129912,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/64/3384964_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/64/3384964_image3_1.JPG,Type3,126.9879953,37.56133558,6.0,20250300000000,24.0,,세종호텔 세종갤러리,4537,서울특별시,중구,충무로2가,명동
서울특별시 종로구 인사동10길 4,(관훈동),1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129909,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/20/683420_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/683420_image3_1.jpg,Type3,126.9853591,37.57397573,6.0,20240800000000,23.0,,모던화랑,3148,서울특별시,종로구,관훈동,종로1·2·3·4가동
서울특별시 종로구 삼청로 50 학고재,,1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129908,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/47/1570647_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1570647_image3_1.jpg,Type3,126.9802371,37.58034989,6.0,20241100000000,23.0,,학고재,3053,서울특별시,종로구,소격동,삼청동
서울특별시 종로구 인사동5길 29,,1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129907,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/63/3478563_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3478563_image3_1.jpg,Type3,126.9848258,37.57198706,6.0,20250300000000,23.0,,조형갤러리,3162,서울특별시,종로구,인사동,종로1·2·3·4가동
서울특별시 종로구 인사동길 54,,1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129906,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/78/683378_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/683378_image3_1.jpg,Type3,126.9840814,37.57484783,6.0,20240800000000,23.0,,노화랑,3146,서울특별시,종로구,관훈동,종로1·2·3·4가동
서울특별시 종로구 인사동5길 8,(인사동),1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129905,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/95/1837595_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/1837595_image3_1.jpg,Type3,126.9856924,37.57291752,6.0,20240900000000,23.0,,선화랑,3149,서울특별시,종로구,인사동,종로1·2·3·4가동
서울특별시 종로구 인사동9길 35,(견지동),1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129903,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/70/3478570_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3478570_image3_1.jpg,Type3,126.9833593,37.57292026,6.0,20250300000000,23.0,,동산방화랑,3149,서울특별시,종로구,견지동,종로1·2·3·4가동
서울특별시 종로구 인사동10길 18,(관훈동),1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129902,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/59/682259_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/682259_image3_1.jpg,Type3,126.9859146,37.57422293,6.0,20241000000000,23.0,,갤러리 우림,3148,서울특별시,종로구,관훈동,종로1·2·3·4가동
서울특별시 은평구 연서로29길 34-14 (갈현동),,1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129900,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/75/683375_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/683375_image3_1.jpg,Type3,126.9171584,37.62054409,6.0,20241100000000,23.0,,나화랑,3330,서울특별시,은평구,갈현동,갈현1동
서울특별시 종로구 인사동10길 11,,1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129898,14,20071100000000,,,,126.9856035,37.5742757,6.0,20241100000000,23.0,,가람화랑,3146,서울특별시,종로구,관훈동,종로1·2·3·4가동
서울특별시 용산구 청파로47길 100,,1,0.0,인문(문화/예술/역사),문화시설,박물관,129856,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/99/1567999_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/1567999_image3_1.jpg,Type3,126.9645618,37.54593695,6.0,20241100000000,21.0,,숙명여자대학교 박물관,4310,서울특별시,용산구,청파동2가,청파동
서울특별시 종로구 평창30길 28,(평창동),1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129854,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/19/1570619_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/1570619_image3_1.jpg,Type3,126.9751811,37.61220999,6.0,20240800000000,23.0,,가나아트센터,3004,서울특별시,종로구,평창동,평창동
서울특별시 종로구 자하문로5길 18-4,,1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129852,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/93/3413893_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/3413893_image3_1.jpg,Type3,126.9708492,37.57794445,6.0,20241100000000,23.0,,표갤러리,3040,서울특별시,종로구,체부동,사직동
서울특별시 종로구 자하문로 273 (부암동),,1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129846,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/25/682325_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/682325_image3_1.jpg,Type3,126.9619494,37.59805029,6.0,20241000000000,23.0,,갤러리 비앤에스,3021,서울특별시,종로구,부암동,부암동
서울특별시 관악구 관악로 1 서울대학교,박물관,1,0.0,인문(문화/예술/역사),문화시설,박물관,129839,14,20071100000000,,,,126.9483849,37.46635146,6.0,20240500000000,5.0,,서울대학교 박물관,8826,서울특별시,관악구,신림동,대학동
서울특별시 종로구 성균관로 25-2 (명륜3가),,1,0.0,인문(문화/예술/역사),문화시설,박물관,129838,14,20071100000000,,,,126.9969633,37.58496077,6.0,20250100000000,23.0,,성균관대학교 박물관,3063,서울특별시,종로구,명륜3가,혜화동
서울특별시 동대문구 경희대로 26 (회기동),,1,0.0,인문(문화/예술/역사),문화시설,박물관,129833,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/67/1505267_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/1505267_image3_1.jpg,Type3,117.9925663,19.69442748,6.0,20250400000000,11.0,,경희대학교 중앙박물관,2447,서울특별시,동대문구,회기동,회기동
서울특별시 성북구 안암로 145,,1,0.0,인문(문화/예술/역사),문화시설,박물관,129831,14,20071100000000,,,,127.0317877,37.58989971,6.0,20241100000000,17.0,,고려대학교박물관,2841,서울특별시,성북구,안암동5가,안암동
서울특별시 동대문구 서울시립대로 163 (전농동),,1,0.0,인문(문화/예술/역사),문화시설,박물관,129828,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/58/2753958_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2753958_image3_1.jpg,Type3,127.0550691,37.58351754,6.0,20250400000000,11.0,,서울시립대학교 박물관,2504,서울특별시,동대문구,전농동,전농2동
서울특별시 성북구 보문로34다길 2 (돈암동),,1,1.0,인문(문화/예술/역사),문화시설,박물관,129822,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/90/3393190_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/3393190_image3_1.jpg,Type3,127.0209803,37.59134102,6.0,20250300000000,17.0,,성신여자대학교박물관,2844,서울특별시,성북구,동선동3가,동선동
서울특별시 광진구 능동로 120,,1,0.0,인문(문화/예술/역사),문화시설,박물관,129818,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/32/1502932_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/1502932_image3_1.jpg,Type3,127.0763072,37.5428782,6.0,20250300000000,6.0,,건국대학교 박물관,5029,서울특별시,광진구,화양동,화양동
서울특별시 서대문구 이화여대길 52 (대현동),,1,0.0,인문(문화/예술/역사),문화시설,박물관,129815,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/49/2390749_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/49/2390749_image3_1.JPG,Type3,126.9456964,37.55933783,6.0,20250300000000,14.0,02-3277-3152,이화여자대학교 박물관,3760,서울특별시,서대문구,대현동,신촌동
서울특별시 강동구 올림픽로 930,(암사동),1,0.0,인문(문화/예술/역사),문화시설,공연장,129814,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/92/700892_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/700892_image3_1.jpg,Type3,127.1333959,37.56352127,6.0,20240500000000,2.0,,암사어린이극장,5207,서울특별시,강동구,암사동,암사3동
서울특별시 종로구 효자로 12 (세종로),,1,0.0,인문(문화/예술/역사),문화시설,박물관,129811,14,20070900000000,http://tong.visitkorea.or.kr/cms/resource/75/3350375_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3350375_image3_1.jpg,Type3,126.9749905,37.57664468,6.0,20250400000000,23.0,,국립고궁박물관,3045,서울특별시,종로구,세종로,청운효자동
서울특별시 종로구 성균관로4길 45,,1,0.0,인문(문화/예술/역사),문화시설,박물관,129804,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/96/2592996_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/96/2592996_image2_1.bmp,Type3,126.9998463,37.58489416,6.0,20241200000000,23.0,,짚풀생활사박물관,3075,서울특별시,종로구,명륜2가,혜화동
서울특별시 관악구 남부순환로152길 53,,1,0.0,인문(문화/예술/역사),문화시설,박물관,129799,14,20070900000000,http://tong.visitkorea.or.kr/cms/resource/83/1902883_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1902883_image3_1.jpg,Type3,126.91819,37.48087701,6.0,20240800000000,5.0,,호림박물관,8772,서울특별시,관악구,신림동,미성동
서울특별시 영등포구 여의대방로67길 11,(여의도동),1,0.0,인문(문화/예술/역사),문화시설,전시관,129798,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/46/1568446_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1568446_image3_1.jpg,Type3,126.9302323,37.51973104,6.0,20241000000000,20.0,,한국잡지박물관,7333,서울특별시,영등포구,여의도동,여의동
서울특별시 중구 소월로 91,(남대문로5가),1,0.0,인문(문화/예술/역사),문화시설,기념관,129794,14,20071100000000,,,,126.9802823,37.55346969,6.0,20240500000000,24.0,,안중근의사기념관,4636,서울특별시,중구,남대문로5가,회현동
서울특별시 동대문구 회기로 56,(청량리동),1,0.0,인문(문화/예술/역사),문화시설,박물관,129792,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/78/1894678_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/1894678_image3_1.jpg,Type3,127.0426867,37.59098867,6.0,20241100000000,11.0,,세종대왕박물관,2456,서울특별시,동대문구,청량리동,청량리동
서울특별시 중구 세종대로21길 33,(정동),1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129768,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/53/696953_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/696953_image3_1.jpg,Type3,126.9754657,37.56787626,6.0,20241000000000,24.0,,조선일보미술관,4519,서울특별시,중구,정동,소공동
서울특별시 서초구 남부순환로 2423,,1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129763,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/08/682208_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/682208_image3_1.jpg,Type3,127.0154478,37.48183142,6.0,20241100000000,15.0,,한원미술관,6719,서울특별시,서초구,서초동,서초3동
서울특별시 종로구 자하문로40길 63,(부암동),1,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,129760,14,20071100000000,,,,126.9661269,37.59409804,6.0,20240600000000,23.0,,환기미술관,3020,서울특별시,종로구,부암동,부암동
서울특별시 송파구 잠실로 124 서울놀이마당,,1,0.0,인문(문화/예술/역사),문화시설,공연장,129750,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/77/1895077_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1895077_image3_1.jpg,Type3,127.0981006,37.509713,6.0,20241100000000,18.0,,서울놀이마당,5608,서울특별시,송파구,잠실동,잠실3동
서울특별시 중구 퇴계로36길 10 (필동2가),,1,0.0,인문(문화/예술/역사),문화시설,공연장,129749,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/70/3332270_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3332270_image3_1.jpg,Type3,126.9945142,37.56027748,6.0,20250300000000,24.0,,한국의집,4626,서울특별시,중구,필동2가,필동
서울특별시 중구 퇴계로36길 10 (필동2가),,1,0.0,인문(문화/예술/역사),문화시설,공연장,129749,14,20071100000000,http://tong.visitkorea.or.kr/cms/resource/70/3332270_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3332270_image3_1.jpg,Type3,126.9945142,37.56027748,6.0,20250300000000,24.0,,한국의집,4626,서울특별시,중구,필동2가,필동
서울특별시 서초구 남부순환로 2406,(서초동),1,1.0,인문(문화/예술/역사),문화시설,공연장,129747,14,20071100000000,,,,127.010715,37.47852616,6.0,20240500000000,15.0,,예술의전당,6757,서울특별시,서초구,서초동,서초3동
