addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,ADM_NM
서울특별시 도봉구 도봉로 552,,1,0,인문(문화/예술/역사),문화시설,문화원,130211,14,2.00711E+13,,,,127.0384297,37.65408959,6,2.02412E+13,10,,도봉문화원,1427,창5동
서울특별시 중구 청계천로 86 (장교동),,1,0,인문(문화/예술/역사),문화시설,문화원,130209,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/81/3478581_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3478581_image3_1.jpg,Type3,126.9865425,37.56757371,6,2.02503E+13,24,,서울 중구문화원,4541,명동
서울특별시 종로구 율곡로 5,,1,0,인문(문화/예술/역사),문화시설,문화원,130207,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/15/1894715_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/1894715_image3_1.jpg,Type3,126.9802817,37.57609483,6,2.02411E+13,23,,종로문화원,3062,삼청동
서울특별시 강남구 봉은사로 406,(삼성동),1,0,인문(문화/예술/역사),문화시설,문화전수시설,130198,14,2.00402E+13,http://tong.visitkorea.or.kr/cms/resource/39/683839_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/683839_image3_1.jpg,Type3,127.0446444,37.51020087,6,2.0241E+13,1,,국가무형유산전수교육관,6153,삼성2동
서울특별시 종로구 자하문로6길 20,(통의동),1,0,인문(문화/예술/역사),문화시설,미술관/화랑,130190,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/42/683542_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/683542_image3_1.jpg,Type3,126.9732156,37.57806948,6,2.02412E+13,23,,갤러리 시몬,3044,사직동
서울특별시 중구 세종대로 110,(태평로1가),1,0,인문(문화/예술/역사),문화시설,도서관,130183,14,2.00711E+13,,,,126.978371,37.56659868,6,2.02405E+13,24,,서울도서관,4524,명동
서울특별시 도봉구 도봉산길 86 (도봉동),,1,0,인문(문화/예술/역사),문화시설,박물관,130182,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/39/2363839_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/39/2363839_image2_1.png,Type3,127.0351735,37.68715791,6,2.02504E+13,10,,국립공원 산악박물관,1300,도봉1동
서울특별시 마포구 토정로 6,(합정동),1,0,인문(문화/예술/역사),문화시설,박물관,130181,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/77/1807777_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1807777_image3_1.jpg,Type3,126.9117555,37.5441251,6,2.02412E+13,13,,한국천주교순교자박물관,4085,합정동
서울특별시 서초구 신흥안길 40-10,,1,0,인문(문화/예술/역사),문화시설,박물관,130179,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/46/1570746_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1570746_image3_1.jpg,Type3,127.0754765,37.45346356,6,2.02408E+13,15,,분재박물관,6801,내곡동
서울특별시 강동구 올림픽로 875,,1,0,인문(문화/예술/역사),문화시설,박물관,130178,14,2.00711E+13,,,,127.130324,37.56062433,6,2.02503E+13,2,,암사동 선사유적박물관,5239,암사2동
서울특별시 중랑구 면목로 238,(면목동),1,0,인문(문화/예술/역사),문화시설,문화원,130175,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/98/1894698_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/1894698_image3_1.jpg,Type3,127.0849944,37.57379143,6,2.02412E+13,25,,중랑문화원,2254,면목4동
서울특별시 중랑구 신내로15길 197,(묵동),1,0,인문(문화/예술/역사),문화시설,도서관,130174,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/93/1894693_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/1894693_image3_1.jpg,Type3,127.0868931,37.61515332,6,2.0241E+13,25,,중랑구립정보도서관,2041,묵1동
서울특별시 중구 세종대로 99,,1,0,인문(문화/예술/역사),문화시설,미술관/화랑,130173,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/04/2991504_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2991504_image3_1.jpg,Type3,126.9748047,37.5657876,6,2.02504E+13,24,,국립현대미술관 덕수궁,4519,소공동
서울특별시 중구 세종대로 135-5,"3,4층",1,0,인문(문화/예술/역사),문화시설,박물관,130157,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/88/2833488_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2833488_image3_1.jpg,Type3,126.9764156,37.56860397,6,2.02412E+13,24,,신한은행 한국금융사박물관,4519,명동
서울특별시 서초구 남부순환로 2572 (서초동),,1,0,인문(문화/예술/역사),문화시설,박물관,130156,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/96/682196_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/682196_image3_1.jpg,Type3,127.0312797,37.48367593,6,2.02409E+13,15,,외교사료관,6750,서초2동
서울특별시 종로구 우정국로 68 동덕빌딩,B1 동덕아트갤러리,1,0,인문(문화/예술/역사),문화시설,미술관/화랑,130155,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/69/3048969_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/69/3048969_image3_1.JPG,Type3,126.9833315,37.57498946,6,2.02405E+13,23,,동덕아트갤러리,3145,종로1·2·3·4가동
서울특별시 종로구 경희궁길 42,(신문로2가),1,0,인문(문화/예술/역사),문화시설,미술관/화랑,130154,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/42/1570442_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/1570442_image3_1.jpg,Type3,126.9696605,37.57351439,6,2.02408E+13,23,,성곡미술관,3175,사직동
서울특별시 서대문구 통일로 251,,1,0,인문(문화/예술/역사),문화시설,전시관,130152,14,2.00711E+13,,,,126.9555507,37.57435848,6,2.02503E+13,14,,서대문형무소역사관,3732,천연동
서울특별시 종로구 삼청로 20,,1,0,인문(문화/예술/역사),문화시설,전시관,130151,14,2.00711E+13,,,,126.9799484,37.57761687,6,2.02405E+13,23,,이리자 한복전시관,3062,삼청동
서울특별시 서초구 남부순환로 2364 (서초동),,1,0,인문(문화/예술/역사),문화시설,박물관,130125,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/92/2013392_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/92/2013392_image2_1.JPG,Type3,127.0090513,37.4784067,6,2.02503E+13,15,,국립국악박물관,6757,서초3동
서울특별시 서초구 남부순환로 2364,,1,0,인문(문화/예술/역사),문화시설,문화전수시설,130124,14,2.00711E+13,,,,127.0088597,37.47783732,6,2.02406E+13,15,,국립국악원,6757,서초3동
서울특별시 종로구 율곡로3길 87,(소격동),1,0,인문(문화/예술/역사),문화시설,미술관/화랑,130072,14,2.00711E+13,,,,126.9818259,37.57951669,6,2.02504E+13,23,,아트선재센터,3062,삼청동
서울특별시 중구 덕수궁길 61,,1,0,인문(문화/예술/역사),문화시설,미술관/화랑,130071,14,2.00711E+13,,,,126.9736937,37.56416277,6,2.02407E+13,24,,서울시립미술관(서소문본관),4515,소공동
서울특별시 송파구 올림픽로 240 (잠실동),3층,1,0,인문(문화/예술/역사),문화시설,박물관,130070,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/09/1570409_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/1570409_image3_1.jpg,Type3,127.0976312,37.51238212,6,2.02503E+13,18,,롯데월드 민속박물관,5554,잠실3동
서울특별시 동작구 상도로 369,(상도동),1,0,인문(문화/예술/역사),문화시설,박물관,130067,14,2.00711E+13,,,,126.9572972,37.49624259,6,2.02412E+13,12,,숭실대학교 한국기독교박물관,6978,상도1동
서울특별시 강남구 강남대로 546 (논현동),,1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129931,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/63/1837263_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/1837263_image3_1.jpg,Type3,127.0219103,37.51091704,6,2.02409E+13,1,,영동 예맥화랑,6110,논현1동
서울특별시 강남구 삼성로147길 4,(청담동),1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129930,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/78/3413878_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3413878_image3_1.jpg,Type3,127.0476549,37.52273002,6,2.02411E+13,1,,청화랑,6063,청담동
서울특별시 종로구 북촌로 94,,1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129928,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/46/684046_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/684046_image3_1.jpg,Type3,126.9854254,37.58518554,6,2.02409E+13,23,,이목화랑,3051,가회동
서울특별시 강남구 학동로 523,,1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129927,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/72/3413872_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/3413872_image3_1.jpg,Type3,127.0560653,37.52013881,6,2.02411E+13,1,,갤러리 서림,6072,청담동
서울특별시 강남구 압구정로 461 네이처 포엠,312호,1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129922,14,2.00711E+13,,,,127.0472465,37.52531027,6,2.02405E+13,1,,갤러리미,6011,청담동
서울특별시 강남구 논현로159길 24,(신사동),1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129921,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/75/3413875_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3413875_image3_1.jpg,Type3,127.0260901,37.52298794,6,2.02411E+13,1,,다도화랑,6031,신사동
서울특별시 종로구 삼청로 54 (소격동),,1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129918,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/32/3384832_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/32/3384832_image3_1.JPG,Type3,126.9806426,37.58078874,6,2.02503E+13,23,,국제갤러리,3053,삼청동
서울특별시 종로구 삼청로 14,(사간동),1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129917,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/50/1570450_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/1570450_image3_1.jpg,Type3,126.9798039,37.57730024,6,2.02408E+13,23,,갤러리 현대,3062,삼청동
서울특별시 중구 퇴계로 145 (충무로2가),,1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129912,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/64/3384964_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/64/3384964_image3_1.JPG,Type3,126.9879953,37.56133558,6,2.02503E+13,24,,세종호텔 세종갤러리,4537,명동
서울특별시 종로구 인사동10길 4,(관훈동),1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129909,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/20/683420_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/683420_image3_1.jpg,Type3,126.9853591,37.57397573,6,2.02408E+13,23,,모던화랑,3148,종로1·2·3·4가동
서울특별시 종로구 삼청로 50 학고재,,1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129908,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/47/1570647_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1570647_image3_1.jpg,Type3,126.9802371,37.58034989,6,2.02411E+13,23,,학고재,3053,삼청동
서울특별시 종로구 인사동5길 29,,1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129907,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/63/3478563_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3478563_image3_1.jpg,Type3,126.9848258,37.57198706,6,2.02503E+13,23,,조형갤러리,3162,종로1·2·3·4가동
서울특별시 종로구 인사동길 54,,1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129906,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/78/683378_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/683378_image3_1.jpg,Type3,126.9840814,37.57484783,6,2.02408E+13,23,,노화랑,3146,종로1·2·3·4가동
서울특별시 종로구 인사동5길 8,(인사동),1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129905,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/95/1837595_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/1837595_image3_1.jpg,Type3,126.9856924,37.57291752,6,2.02409E+13,23,,선화랑,3149,종로1·2·3·4가동
서울특별시 종로구 인사동9길 35,(견지동),1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129903,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/70/3478570_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3478570_image3_1.jpg,Type3,126.9833593,37.57292026,6,2.02503E+13,23,,동산방화랑,3149,종로1·2·3·4가동
서울특별시 종로구 인사동10길 18,(관훈동),1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129902,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/59/682259_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/682259_image3_1.jpg,Type3,126.9859146,37.57422293,6,2.0241E+13,23,,갤러리 우림,3148,종로1·2·3·4가동
서울특별시 은평구 연서로29길 34-14 (갈현동),,1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129900,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/75/683375_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/683375_image3_1.jpg,Type3,126.9171584,37.62054409,6,2.02411E+13,23,,나화랑,3330,갈현1동
서울특별시 종로구 인사동10길 11,,1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129898,14,2.00711E+13,,,,126.9856035,37.5742757,6,2.02411E+13,23,,가람화랑,3146,종로1·2·3·4가동
서울특별시 용산구 청파로47길 100,,1,0,인문(문화/예술/역사),문화시설,박물관,129856,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/99/1567999_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/1567999_image3_1.jpg,Type3,126.9645618,37.54593695,6,2.02411E+13,21,,숙명여자대학교 박물관,4310,청파동
서울특별시 종로구 평창30길 28,(평창동),1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129854,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/19/1570619_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/1570619_image3_1.jpg,Type3,126.9751811,37.61220999,6,2.02408E+13,23,,가나아트센터,3004,평창동
서울특별시 종로구 자하문로5길 18-4,,1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129852,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/93/3413893_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/3413893_image3_1.jpg,Type3,126.9708492,37.57794445,6,2.02411E+13,23,,표갤러리,3040,사직동
서울특별시 종로구 자하문로 273 (부암동),,1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129846,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/25/682325_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/682325_image3_1.jpg,Type3,126.9619494,37.59805029,6,2.0241E+13,23,,갤러리 비앤에스,3021,부암동
서울특별시 관악구 관악로 1 서울대학교,박물관,1,0,인문(문화/예술/역사),문화시설,박물관,129839,14,2.00711E+13,,,,126.9483849,37.46635146,6,2.02405E+13,5,,서울대학교 박물관,8826,대학동
서울특별시 종로구 성균관로 25-2 (명륜3가),,1,0,인문(문화/예술/역사),문화시설,박물관,129838,14,2.00711E+13,,,,126.9969633,37.58496077,6,2.02501E+13,23,,성균관대학교 박물관,3063,혜화동
서울특별시 동대문구 경희대로 26 (회기동),,1,0,인문(문화/예술/역사),문화시설,박물관,129833,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/67/1505267_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/1505267_image3_1.jpg,Type3,127.0525009,37.5964494,6,2.02504E+13,11,,경희대학교 중앙박물관,2447,회기동
서울특별시 성북구 안암로 145,,1,0,인문(문화/예술/역사),문화시설,박물관,129831,14,2.00711E+13,,,,127.0317877,37.58989971,6,2.02411E+13,17,,고려대학교박물관,2841,안암동
서울특별시 동대문구 서울시립대로 163 (전농동),,1,0,인문(문화/예술/역사),문화시설,박물관,129828,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/58/2753958_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2753958_image3_1.jpg,Type3,127.0550691,37.58351754,6,2.02504E+13,11,,서울시립대학교 박물관,2504,전농2동
서울특별시 성북구 보문로34다길 2 (돈암동),,1,1,인문(문화/예술/역사),문화시설,박물관,129822,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/90/3393190_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/3393190_image3_1.jpg,Type3,127.0209803,37.59134102,6,2.02503E+13,17,,성신여자대학교박물관,2844,동선동
서울특별시 광진구 능동로 120,,1,0,인문(문화/예술/역사),문화시설,박물관,129818,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/32/1502932_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/1502932_image3_1.jpg,Type3,127.0763072,37.5428782,6,2.02503E+13,6,,건국대학교 박물관,5029,화양동
서울특별시 서대문구 이화여대길 52 (대현동),,1,0,인문(문화/예술/역사),문화시설,박물관,129815,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/49/2390749_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/49/2390749_image3_1.JPG,Type3,126.9456964,37.55933783,6,2.02503E+13,14,02-3277-3152,이화여자대학교 박물관,3760,신촌동
서울특별시 강동구 올림픽로 930,(암사동),1,0,인문(문화/예술/역사),문화시설,공연장,129814,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/92/700892_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/700892_image3_1.jpg,Type3,127.1333959,37.56352127,6,2.02405E+13,2,,암사어린이극장,5207,암사3동
서울특별시 종로구 효자로 12 (세종로),,1,0,인문(문화/예술/역사),문화시설,박물관,129811,14,2.00709E+13,http://tong.visitkorea.or.kr/cms/resource/75/3350375_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3350375_image3_1.jpg,Type3,126.9749905,37.57664468,6,2.02504E+13,23,,국립고궁박물관,3045,청운효자동
서울특별시 종로구 성균관로4길 45,,1,0,인문(문화/예술/역사),문화시설,박물관,129804,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/96/2592996_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/96/2592996_image2_1.bmp,Type3,126.9998463,37.58489416,6,2.02412E+13,23,,짚풀생활사박물관,3075,혜화동
서울특별시 관악구 남부순환로152길 53,,1,0,인문(문화/예술/역사),문화시설,박물관,129799,14,2.00709E+13,http://tong.visitkorea.or.kr/cms/resource/83/1902883_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1902883_image3_1.jpg,Type3,126.91819,37.48087701,6,2.02408E+13,5,,호림박물관,8772,미성동
서울특별시 영등포구 여의대방로67길 11,(여의도동),1,0,인문(문화/예술/역사),문화시설,전시관,129798,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/46/1568446_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1568446_image3_1.jpg,Type3,126.9302323,37.51973104,6,2.0241E+13,20,,한국잡지박물관,7333,여의동
서울특별시 중구 소월로 91,(남대문로5가),1,0,인문(문화/예술/역사),문화시설,기념관,129794,14,2.00711E+13,,,,126.9802823,37.55346969,6,2.02405E+13,24,,안중근의사기념관,4636,회현동
서울특별시 동대문구 회기로 56,(청량리동),1,0,인문(문화/예술/역사),문화시설,박물관,129792,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/78/1894678_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/1894678_image3_1.jpg,Type3,127.0426867,37.59098867,6,2.02411E+13,11,,세종대왕박물관,2456,청량리동
서울특별시 중구 세종대로21길 33,(정동),1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129768,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/53/696953_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/696953_image3_1.jpg,Type3,126.9754657,37.56787626,6,2.0241E+13,24,,조선일보미술관,4519,소공동
서울특별시 서초구 남부순환로 2423,,1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129763,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/08/682208_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/682208_image3_1.jpg,Type3,127.0154478,37.48183142,6,2.02411E+13,15,,한원미술관,6719,서초3동
서울특별시 종로구 자하문로40길 63,(부암동),1,0,인문(문화/예술/역사),문화시설,미술관/화랑,129760,14,2.00711E+13,,,,126.9661269,37.59409804,6,2.02406E+13,23,,환기미술관,3020,부암동
서울특별시 송파구 잠실로 124 서울놀이마당,,1,0,인문(문화/예술/역사),문화시설,공연장,129750,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/77/1895077_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1895077_image3_1.jpg,Type3,127.0981006,37.509713,6,2.02411E+13,18,,서울놀이마당,5608,잠실3동
서울특별시 중구 퇴계로36길 10 (필동2가),,1,0,인문(문화/예술/역사),문화시설,공연장,129749,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/70/3332270_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3332270_image3_1.jpg,Type3,126.9945142,37.56027748,6,2.02503E+13,24,,한국의집,4626,필동
서울특별시 서초구 남부순환로 2406,(서초동),1,1,인문(문화/예술/역사),문화시설,공연장,129747,14,2.00711E+13,,,,127.010715,37.47852616,6,2.02405E+13,15,,예술의전당,6757,서초3동
서울특별시 송파구 올림픽로 240 (잠실동),,1,0,인문(문화/예술/역사),문화시설,공연장,129742,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/36/2540136_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/36/2540136_image3_1.JPG,Type3,127.0976312,37.51238212,6,2.02504E+13,18,,롯데월드 가든스테이지,5554,잠실3동
서울특별시 종로구 세종대로 175,(세종로),1,0,인문(문화/예술/역사),문화시설,공연장,129735,14,2.00711E+13,,,,126.9760489,37.57206467,6,2.02405E+13,23,,세종문화회관,3172,사직동
서울특별시 종로구 종로33길 15,,1,0,인문(문화/예술/역사),문화시설,공연장,129734,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/03/2022403_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2022403_image3_1.jpg,Type3,127.0009799,37.57180959,6,2.02411E+13,23,,두산아트센터,3129,종로5·6가동
서울특별시 마포구 와우산로 148,,1,0,인문(문화/예술/역사),문화시설,공연장,129731,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/75/1807775_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/1807775_image3_1.jpg,Type3,126.9296425,37.55412148,6,2.02411E+13,13,,포스트극장,4059,서강동
서울특별시 광진구 천호대로 664,(능동),1,0,인문(문화/예술/역사),문화시설,공연장,129730,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/14/720514_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/720514_image3_1.jpg,Type3,127.0876727,37.55006923,6,2.02408E+13,6,,유니버설아트센터,4991,능동
서울특별시 종로구 대학로 60,,1,0,인문(문화/예술/역사),문화시설,공연장,129724,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/00/696700_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/696700_image3_1.jpg,Type3,127.0025463,37.57653685,6,2.02408E+13,23,,극단 대학로극장,3100,이화동
서울특별시 용산구 서빙고로 137 (용산동6가),,1,1,인문(문화/예술/역사),문화시설,박물관,129703,14,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/60/3365660_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/3365660_image3_1.jpg,Type3,126.9791278,37.52117064,6,2.02503E+13,21,02-2077-9000,국립중앙박물관,4383,서빙고동
서울특별시 도봉구 시루봉로15마길 13 (방학동),,1,,인문(문화/예술/역사),체험관광지,이색체험,3483103,12,2.02503E+13,http://tong.visitkorea.or.kr/cms/resource/94/3483094_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/3483094_image3_1.jpg,Type3,127.0315577,37.66817949,6,2.02503E+13,10,,마을극장 흰고무신,1315,방학2동
서울특별시 도봉구 시루봉로 149-18 (방학동),,1,,인문(문화/예술/역사),역사관광지,고택,3483083,12,2.02503E+13,http://tong.visitkorea.or.kr/cms/resource/81/3483081_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3483081_image3_1.jpg,Type3,127.0282026,37.66494648,6,2.02503E+13,10,,간송옛집,1316,방학3동
서울특별시 중구 다산로 101-3 (신당동),,1,,인문(문화/예술/역사),체험관광지,이색체험,3463600,12,2.02501E+13,http://tong.visitkorea.or.kr/cms/resource/64/3463464_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/3463464_image3_1.jpg,Type3,127.0092047,37.55332022,6,2.02503E+13,24,,춘풍양조장,4599,다산동
서울특별시 강서구 마곡중앙5로 지하9 (마곡동),,1,,인문(문화/예술/역사),휴양관광지,공원,3458417,12,2.02412E+13,http://tong.visitkorea.or.kr/cms/resource/81/3458381_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/81/3458381_image3_1.JPG,Type1,126.8269404,37.56606548,6,2.02412E+13,4,,마곡광장,7797,방화1동
서울특별시 용산구 서빙고로 238 (서빙고동),,1,,자연,자연관광지,자연생태관광지,3458416,12,2.02412E+13,http://tong.visitkorea.or.kr/cms/resource/53/3458353_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/3458353_image3_1.jpg,Type1,126.990063,37.52000708,6,2.02412E+13,21,,용산공원 부분개방부지,4428,서빙고동
서울특별시 노원구 화랑로 681 (공릉동),,1,,인문(문화/예술/역사),역사관광지,유적지/사적지,3457334,12,2.02412E+13,http://tong.visitkorea.or.kr/cms/resource/28/3457328_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/3457328_image3_1.jpg,Type1,127.0975278,37.63017955,6,2.02503E+13,9,,태릉강릉,1794,공릉2동
서울특별시 서대문구 충정로 7 (충정로3가),,1,,인문(문화/예술/역사),체험관광지,이색체험,3457082,12,2.02412E+13,http://tong.visitkorea.or.kr/cms/resource/83/3456983_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/3456983_image3_1.jpg,Type1,126.9623227,37.56014637,6,2.02412E+13,14,,모두예술극장,3737,충현동
서울특별시 서대문구 연세로2라길 19 (창천동),,1,,인문(문화/예술/역사),휴양관광지,공원,3456475,12,2.02412E+13,http://tong.visitkorea.or.kr/cms/resource/50/3456450_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/3456450_image3_1.jpg,Type1,126.9403164,37.55756849,6,2.02412E+13,14,,창천근린공원,3778,신촌동
